Startup_name,Category,Funding_total_usd,Status,State_code,City,Funding_rounds,Founded_at,Founded_month,Founded_quarter,Has_VC,Has_angel,Has_roundA,Has_roundB,Has_roundC,Has_roundD,Age_first_funding_year,Age_last_funding_year
Deliv,e-commerce," 1,23,50,000 ",1,CA,Palo Alto,4,2012/1/1,1,2012-Q1,1,0,1,0,0,0,1,2
Delivery Agent,e-commerce," 13,84,42,109 ",1,CA,San Francisco,12,2001/1/1,1,2001-Q1,1,0,1,1,1,1,4,13
Delphix,hardware&software," 4,45,00,000 ",1,CA,Menlo Park,3,2008/6/1,6,2008-Q2,1,0,1,1,1,0,1,4
Delpor,biotechnology," 13,70,492 ",1,CA,San Francisco,2,2009/1/1,1,2009-Q1,1,0,0,0,0,0,1,4
Deltagen,biotechnology," 15,00,000 ",1,CA,San Mateo,1,1997/1/1,1,1997-Q1,1,0,0,0,0,0,12,12
Delve Networks,games," 1,15,67,800 ",1,WA,Seattle,3,2006/2/1,2,2006-Q1,1,0,1,0,0,0,0,3
Demandforce,hardware&software," 1,01,19,801 ",1,CA,San Francisco,3,2003/1/1,1,2003-Q1,1,0,0,0,0,0,7,8
DemystData,analytics," 50,00,000 ",1,NY,New York,3,2010/1/1,1,2010-Q1,1,0,1,0,0,0,2,4
Depositphotos,web," 30,00,000 ",1,NY,New York,1,2009/11/11,11,2009-Q4,1,0,1,0,0,0,2,2
Derbywire,mobile,"25,000",1,CA,San Francisco,2,2012/9/9,9,2012-Q3,0,0,0,0,0,0,0,0
Derceto,hardware&software," 21,90,000 ",1,CA,San Francisco,1,2003/1/1,1,2003-Q1,1,0,0,0,0,0,2,2
Derivix,hardware&software," 1,27,00,000 ",1,NY,New York,2,2005/1/1,1,2005-Q1,1,0,1,0,0,0,3,5
DermApproved,hardware&software," 11,15,000 ",1,NY,New York,1,2011/1/1,1,2011-Q1,0,0,0,0,0,0,1,1
Design Clinicals,hardware&software," 4,32,299 ",1,WA,Seattle,1,2007/1/1,1,2007-Q1,1,0,0,0,0,0,2,2
DestinationRX,health&medical," 1,85,00,000 ",1,CA,Los Angeles,1,1999/1/1,1,1999-Q1,1,0,1,0,0,0,9,9
Dexcom,health&medical," 39,64,019 ",1,CA,San Diego,1,1999/1/1,1,1999-Q1,1,0,0,0,0,0,13,13
Dexrex Gear,mobile," 37,70,000 ",1,MA,Cambridge,3,2006/1/1,1,2006-Q1,1,0,0,0,0,0,3,4
DFine,health&medical," 10,08,42,000 ",1,CA,San Jose,5,2004/1/1,1,2004-Q1,1,0,0,0,0,0,5,8
DFMSim,semiconductors," 68,38,559 ",1,CA,Palo Alto,5,2005/1/1,1,2005-Q1,1,0,1,0,0,0,5,8
DGIT,advertising," 3,80,00,000 ",1,NY,New York,2,1999/1/1,1,1999-Q1,1,1,0,1,0,0,4,8
Dhingana,social_media," 82,50,000 ",1,CA,Sunnyvale,2,2007/1/1,1,2007-Q1,1,0,1,1,0,0,4,5
Dibsie,e-commerce," 4,50,000 ",0,NY,New York,1,2010/5/1,5,2010-Q2,0,1,0,0,0,0,1,1
DietBetter,games," 19,00,000 ",1,NY,New York,1,2011/1/1,1,2011-Q1,0,0,0,0,0,0,2,2
Digg,social_media," 4,50,00,000 ",1,NY,New York,4,2004/10/11,10,2004-Q4,1,0,1,1,1,1,1,7
Digital Chocolate,games," 6,09,00,000 ",1,CA,San Mateo,5,2003/1/1,1,2003-Q1,1,0,1,1,1,1,0,9
Digital Fuel,hardware&software," 50,00,000 ",1,CA,San Mateo,2,2000/1/1,1,2000-Q1,1,0,0,0,0,0,7,8
Digital Orchid,e-commerce," 1,99,03,476 ",1,CA,San Diego,4,2002/1/1,1,2002-Q1,1,0,0,1,1,0,4,9
DigitalScirocco,hardware&software," 13,00,000 ",1,WA,Seattle,2,2009/1/1,1,2009-Q1,1,0,0,0,0,0,1,2
Dimension Therapeutics,biotechnology," 3,50,00,000 ",1,MA,Cambridge,2,2013/1/1,1,2013-Q1,1,0,1,0,0,0,0,1
Dinamundo,mobile," 5,52,000 ",0,CA,San Francisco,1,2012/1/31,1,2012-Q1,1,0,0,0,0,0,0,0
DiObex,biotechnology," 3,10,80,000 ",1,CA,San Francisco,2,2003/1/1,1,2003-Q1,1,0,0,1,0,0,2,4
Directly,web," 17,50,000 ",1,CA,Palo Alto,1,2011/1/1,1,2011-Q1,0,0,0,0,0,0,2,2
Discera,semiconductors," 4,73,11,000 ",1,CA,San Jose,4,2001/1/1,1,2001-Q1,1,0,0,0,1,1,4,11
Discoverly,hardware&software," 7,78,000 ",1,CA,San Francisco,2,2012/5/1,5,2012-Q2,0,0,0,0,0,0,1,1
DishOpinion,social_media," 5,00,000 ",1,TX,Austin,1,2012/10/1,10,2012-Q4,0,1,0,0,0,0,0,0
Dispatch,hardware&software," 9,83,000 ",1,NY,New York,3,2011/5/1,5,2011-Q2,0,0,0,0,0,0,0,3
DisplayLink,semiconductors," 8,66,50,000 ",1,CA,Palo Alto,7,2003/1/1,1,2003-Q1,1,0,0,1,1,1,2,9
Distill,hardware&software," 13,00,000 ",1,CA,San Francisco,1,2012/10/9,10,2012-Q4,0,0,0,0,0,0,1,1
Distractify,social_media," 70,00,000 ",1,NY,New York,1,2013/10/1,10,2013-Q4,1,0,1,0,0,0,1,1
Ditto,web," 7,75,000 ",1,NY,New York,1,2010/1/1,1,2010-Q1,0,0,0,0,0,0,0,0
DITTO.com,e-commerce," 80,00,000 ",1,CA,San Mateo,2,2011/2/1,2,2011-Q1,1,0,0,0,0,0,0,3
Diversion,games," 3,00,000 ",0,CA,Los Angeles,2,2010/5/1,5,2010-Q2,0,0,0,0,0,0,0,1
Divide,hardware&software," 2,50,00,000 ",1,NY,New York,3,2010/1/1,1,2010-Q1,1,0,1,1,0,0,0,3
DiVitas Networks,hardware&software," 4,16,44,215 ",1,CA,Mountain View,6,2005/10/14,10,2005-Q4,1,0,1,1,0,0,1,5
DivX,hardware&software," 3,50,00,000 ",1,CA,San Diego,4,1999/1/1,1,1999-Q1,1,0,1,1,1,1,1,6
DJZ,art&music," 30,00,000 ",1,CA,San Francisco,2,2012/6/1,6,2012-Q2,0,0,0,0,0,0,0,1
DNA Response,hardware&software," 35,75,000 ",1,WA,Seattle,2,2011/6/1,6,2011-Q2,1,0,0,0,0,0,0,1
DNAnexus,biotechnology," 3,15,50,000 ",1,CA,Mountain View,3,2009/1/1,1,2009-Q1,1,0,1,1,1,0,0,5
DNN Corp,web," 1,03,38,000 ",1,CA,San Mateo,3,2006/9/1,9,2006-Q3,1,0,0,1,0,0,2,6
Dobango,games," 6,00,000 ",1,CA,Sunnyvale,1,2011/3/1,3,2011-Q1,0,0,0,0,0,0,1,1
Doblet,mobile," 1,20,000 ",1,CA,San Francisco,1,2013/8/1,8,2013-Q3,0,0,0,0,0,0,1,1
DocbookMD,hardware&software," 38,97,500 ",1,TX,Austin,2,2008/8/1,8,2008-Q3,0,0,0,0,0,0,3,4
Docphin,health&medical," 10,00,000 ",1,NY,New York,2,2010/7/1,7,2010-Q3,0,0,0,0,0,0,2,2
DocSend,hardware&software," 17,00,000 ",1,CA,San Francisco,1,2013/1/1,1,2013-Q1,0,0,0,0,0,0,1,1
Doctor on Demand,health&medical," 2,40,00,000 ",1,CA,San Francisco,2,2012/10/1,10,2012-Q4,1,0,1,0,0,0,1,2
DoctorBase,health&medical," 10,00,000 ",1,CA,San Francisco,1,2010/4/9,4,2010-Q2,0,0,0,0,0,0,3,3
DocuSpeak,web,"10,000",1,CA,Los Angeles,1,2012/9/10,9,2012-Q3,0,0,0,0,0,0,0,0
DocVerse,web," 13,00,000 ",1,CA,San Francisco,1,2007/9/1,9,2007-Q3,0,0,0,0,0,0,1,1
Dogeo,social_media," 15,00,000 ",1,CA,San Francisco,1,2012/5/3,5,2012-Q2,0,1,0,0,0,0,1,1
Dogster,web," 10,00,000 ",1,CA,San Francisco,1,2004/1/12,1,2004-Q1,0,1,0,0,0,0,2,2
DogTime Media,web," 10,00,000 ",1,CA,San Francisco,1,2006/1/1,1,2006-Q1,0,1,0,0,0,0,1,1
Dojo,social_media," 8,80,000 ",1,CA,San Francisco,2,2011/11/1,11,2011-Q4,0,0,0,0,0,0,0,1
Dokkankom,e-commerce,"30,000",1,NY,New York,1,2011/10/20,10,2011-Q4,0,0,0,0,0,0,0,0
Dollar Shave Club,e-commerce," 7,28,00,000 ",1,CA,Los Angeles,4,2011/1/1,1,2011-Q1,1,0,1,1,1,0,1,3
Dolls Kill,e-commerce," 9,00,000 ",1,CA,San Francisco,2,2012/1/1,1,2012-Q1,0,0,0,0,0,0,0,2
Done.,web," 9,85,136 ",0,NY,New York,1,2011/2/24,2,2011-Q1,0,0,0,0,0,0,0,0
Doochoo,analytics," 9,68,000 ",1,CA,San Francisco,3,2010/1/29,1,2010-Q1,0,1,0,0,0,0,0,2
DoodleDeals Inc.,web," 12,70,000 ",1,NY,New York,1,2009/3/1,3,2009-Q1,1,0,1,0,0,0,1,1
dot429,web," 2,50,000 ",1,CA,San Francisco,1,2010/6/1,6,2010-Q2,1,0,1,0,0,0,0,0
DotAlign,hardware&software," 14,20,000 ",1,NY,New York,2,2009/1/1,1,2009-Q1,1,0,0,0,0,0,2,4
dotCloud,hardware&software," 2,86,79,147 ",1,CA,San Francisco,4,2008/1/1,1,2008-Q1,1,1,1,1,0,0,2,6
Double Fusion,web," 5,90,00,000 ",1,CA,San Francisco,4,2004/1/1,1,2004-Q1,1,0,0,1,1,0,1,6
DoubleRecall,advertising," 16,00,000 ",1,CA,Mountain View,1,2010/1/1,1,2010-Q1,0,0,0,0,0,0,2,2
doubleTwist,finance," 75,00,000 ",1,CA,San Francisco,2,2007/3/1,3,2007-Q1,1,0,1,1,0,0,1,2
DoubleVerify,advertising," 4,95,00,000 ",1,NY,New York,4,2008/1/1,1,2008-Q1,1,0,1,1,0,0,1,3
Down,web," 10,00,000 ",1,CA,San Francisco,1,2013/1/25,1,2013-Q1,0,0,0,0,0,0,0,0
Doximity,health&medical," 8,18,00,000 ",1,CA,San Mateo,3,2011/3/1,3,2011-Q1,1,0,1,1,1,0,0,3
doxo,security," 1,87,50,000 ",1,WA,Seattle,4,2008/1/1,1,2008-Q1,1,0,1,1,0,0,0,5
Draft Dynasty,games,"4,000",1,NY,New York,1,2013/6/1,6,2013-Q2,0,0,0,0,0,0,1,1
Dragonfly,social_media," 30,00,000 ",1,NY,New York,1,2006/1/1,1,2006-Q1,0,1,0,0,0,0,2,2
DramaFever,social_media," 1,14,91,490 ",1,NY,New York,4,2009/8/6,8,2009-Q3,1,0,0,1,0,0,2,4
DRC Computer,hardware&software," 5,00,000 ",1,CA,Sunnyvale,1,2004/1/1,1,2004-Q1,0,1,0,0,0,0,1,1
drchrono,health&medical," 67,25,000 ",1,CA,Mountain View,8,2009/1/1,1,2009-Q1,1,0,0,0,0,0,2,5
DreamCloset.com,fashion," 1,00,000 ",1,CA,Los Angeles,1,2012/1/9,1,2012-Q1,0,0,0,0,0,0,0,0
DreamDry,e-commerce," 21,61,469 ",1,NY,New York,1,2012/1/1,1,2012-Q1,1,0,0,0,0,0,2,2
Dreamerz Foods,biotechnology," 1,00,00,000 ",1,CA,San Francisco,1,2006/1/1,1,2006-Q1,1,0,0,1,0,0,1,1
DreamHeart,games," 1,56,700 ",1,CA,San Francisco,1,2011/1/1,1,2011-Q1,1,0,1,0,0,0,0,0
DreamHost,web," 3,00,00,000 ",1,CA,Los Angeles,1,1997/9/22,9,1997-Q3,0,0,0,0,0,0,16,16
Dreamscape Blue,health&medical," 3,50,000 ",0,CA,San Jose,1,2009/1/1,1,2009-Q1,1,0,0,0,0,0,0,0
dreamsha.re,hardware&software,"20,000",0,CA,Los Angeles,1,2013/2/3,2,2013-Q1,0,0,0,0,0,0,0,0
"Driblet Labs, LLC",hardware&software,"20,000",1,MA,Cambridge,1,2013/5/26,5,2013-Q2,0,0,0,0,0,0,1,1
Drill Map,hardware&software," 91,79,849 ",1,TX,Austin,4,2012/1/1,1,2012-Q1,1,0,1,0,0,0,0,2
DripDrop,health&medical," 86,00,000 ",1,CA,San Francisco,3,2008/1/1,1,2008-Q1,1,0,1,1,0,0,5,6
Drobo,hardware&software," 4,30,00,000 ",1,CA,San Jose,4,2004/1/1,1,2004-Q1,1,0,1,1,0,1,1,5
Drone.io,hardware&software,"28,000",1,CA,San Francisco,1,2012/10/2,10,2012-Q4,0,0,0,0,0,0,1,1
Drop til you Shop,e-commerce," 12,50,000 ",1,NY,New York,1,2012/1/1,1,2012-Q1,1,0,0,0,0,0,1,1
Dropcam,social_media," 4,78,00,000 ",1,CA,San Francisco,4,2009/1/1,1,2009-Q1,1,0,1,1,1,0,0,4
Dropifi,hardware&software," 1,00,000 ",1,CA,Mountain View,2,2011/11/20,11,2011-Q4,0,0,0,0,0,0,1,2
DSI MET-TECH,hardware&software," 9,50,000 ",1,OH,Cambridge,1,1981/1/1,1,1981-Q1,1,0,0,0,0,0,28,28
Dstillery (formerly Media6Degrees),advertising," 5,20,00,000 ",1,NY,New York,4,2008/1/1,1,2008-Q1,1,0,1,1,1,0,0,6
DSTLD,fashion," 64,00,000 ",1,CA,Los Angeles,5,2012/1/1,1,2012-Q1,1,0,1,0,0,0,1,2
Duda,web," 1,86,00,000 ",1,CA,Palo Alto,3,2009/4/23,4,2009-Q2,1,1,0,1,1,0,1,4
Dune Networks,semiconductors," 20,00,000 ",1,CA,Sunnyvale,1,2000/1/1,1,2000-Q1,1,0,0,0,0,0,5,5
DuneNetworks,semiconductors," 1,20,00,000 ",1,CA,Sunnyvale,1,2000/10/1,10,2000-Q4,1,0,0,1,0,0,8,8
Dynamix.tv,advertising," 30,00,000 ",1,NY,New York,1,2010/1/1,1,2010-Q1,0,1,0,0,0,0,0,0
Dynamo Media,games," 3,25,000 ",1,NY,New York,2,2010/1/1,1,2010-Q1,0,1,0,0,0,0,0,1
E Ink,hardware&software," 5,28,00,000 ",1,MA,Cambridge,2,1997/1/1,1,1997-Q1,1,0,0,1,0,0,1,3
E la Carte,hardware&software," 5,25,00,000 ",1,CA,Palo Alto,4,2008/1/1,1,2008-Q1,1,0,0,1,1,0,2,6
E-Line Media,hardware&software," 39,34,286 ",1,NY,New York,1,2007/1/1,1,2007-Q1,1,0,0,0,0,0,6,6
EagleNinja,mobile," 2,90,000 ",1,CA,San Francisco,2,2014/3/1,3,2014-Q1,0,0,0,0,0,0,0,0
EaglEyeMed,biotechnology," 6,00,000 ",1,CA,Santa Clara,1,2011/1/1,1,2011-Q1,1,0,0,0,0,0,2,2
eASIC,semiconductors," 13,91,43,676 ",1,CA,Santa Clara,9,1999/1/1,1,1999-Q1,1,0,0,0,1,1,5,14
EastMeetEast,social_media," 5,80,000 ",1,NY,New York,1,2013/1/1,1,2013-Q1,0,0,0,0,0,0,1,1
Easy Tempo,art&music," 1,25,000 ",1,CA,Los Angeles,1,2012/1/1,1,2012-Q1,0,0,0,0,0,0,1,1
easy2comply (Dynasec),hardware&software," 10,00,000 ",1,NY,New York,1,2002/1/1,1,2002-Q1,1,0,1,0,0,0,5,5
EAT Club,e-commerce," 1,65,00,000 ",1,CA,Palo Alto,3,2010/1/1,1,2010-Q1,1,0,1,1,0,0,1,4
Eat In Chef,hardware&software,"5,000",1,NY,New York,1,2014/5/11,5,2014-Q2,0,0,0,0,0,0,0,0
EatWith,travel," 80,00,000 ",1,CA,San Francisco,1,2012/2/7,2,2012-Q1,1,0,1,0,0,0,2,2
EBR Systems,health&medical," 7,97,29,839 ",1,CA,Sunnyvale,4,2003/1/1,1,2003-Q1,1,0,0,0,1,1,2,11
eBuddy,hardware&software," 1,58,73,700 ",1,CA,San Francisco,2,2003/9/1,9,2003-Q3,1,0,1,1,0,0,3,5
eCaring,health&medical," 35,00,000 ",1,NY,New York,1,2000/1/1,1,2000-Q1,1,0,1,0,0,0,14,14
Ecast,art&music," 3,03,00,000 ",0,CA,San Francisco,4,1999/1/1,1,1999-Q1,1,0,0,0,0,1,7,12
Eclipse Market Solutions,hardware&software," 12,00,000 ",1,NY,New York,1,2011/1/1,1,2011-Q1,0,1,0,0,0,0,0,0
EcoDomus,hardware&software," 5,00,000 ",1,CA,San Francisco,1,2010/1/1,1,2010-Q1,1,0,0,0,0,0,1,1
Econais Inc.,hardware&software," 32,72,000 ",1,CA,San Jose,6,2010/8/1,8,2010-Q3,1,0,1,0,0,0,1,4
"eConscribi, Inc.",hardware&software," 23,00,000 ",1,CA,Palo Alto,1,2011/6/21,6,2011-Q2,0,0,0,0,0,0,3,3
eDealya,advertising," 9,50,000 ",1,NY,New York,3,2011/1/1,1,2011-Q1,0,1,0,0,0,0,0,2
Edgecase (formerly Compare Metrics),hardware&software," 80,00,000 ",1,TX,Austin,2,2012/1/1,1,2012-Q1,1,0,1,1,0,0,1,2
EdgeSpring,analytics," 1,27,00,000 ",1,CA,San Mateo,2,2010/7/1,7,2010-Q3,1,0,1,0,0,0,0,3
EdgeWave Inc.,hardware&software," 1,94,45,695 ",1,CA,San Diego,5,1995/1/1,1,1995-Q1,1,0,1,0,0,0,15,19
Edimer Pharmaceuticals,biotechnology," 1,80,00,000 ",1,MA,Cambridge,1,2009/1/1,1,2009-Q1,1,0,0,1,0,0,4,4
Edison Pharmaceuticals,biotechnology," 8,01,28,582 ",1,CA,Mountain View,6,2005/1/1,1,2005-Q1,1,0,0,0,0,0,4,9
Editas Medicine,biotechnology," 4,30,00,000 ",1,MA,Cambridge,1,2013/1/1,1,2013-Q1,1,0,1,0,0,0,0,0
eDoorways International,hardware&software," 50,67,737 ",0,TX,Austin,2,1988/1/1,1,1988-Q1,1,0,0,0,0,0,23,24
Effector Therapeutics,biotechnology," 4,50,00,000 ",1,CA,San Diego,1,2012/1/1,1,2012-Q1,1,0,0,0,0,0,1,1
Efficient Frontier,advertising," 60,00,000 ",1,CA,Sunnyvale,1,2002/1/1,1,2002-Q1,1,0,0,0,1,0,4,4
eGenerations,social_media," 3,00,000 ",1,CA,Los Angeles,1,2006/7/1,7,2006-Q3,0,1,0,0,0,0,1,1
Eightfold Logic,advertising," 1,98,62,991 ",1,CA,San Francisco,6,2006/1/1,1,2006-Q1,1,0,1,1,1,1,2,8
Eko,hardware&software," 10,00,000 ",1,NY,New York,1,2012/3/7,3,2012-Q1,0,0,0,0,0,0,2,2
eKonnekt,hardware&software," 4,00,000 ",1,NY,New York,1,2014/9/4,9,2014-Q3,0,0,0,0,0,0,0,0
Ekotrope,finance," 26,05,000 ",1,MA,Cambridge,2,2010/1/1,1,2010-Q1,0,0,0,0,0,0,1,3
El Teatro,games,"40,000",0,CA,Los Angeles,1,2010/12/1,12,2010-Q4,0,0,0,0,0,0,1,1
Elance,web," 9,48,28,397 ",1,CA,Mountain View,5,1998/1/1,1,1998-Q1,1,0,1,1,0,0,2,14
Elastic Intelligence,hardware&software," 34,00,000 ",1,CA,Menlo Park,1,2010/1/1,1,2010-Q1,1,0,0,0,0,0,0,0
Elastra,hardware&software," 1,46,00,000 ",0,CA,San Francisco,2,2007/1/1,1,2007-Q1,1,0,1,1,0,0,0,1
Elcelyx Therapeutics,biotechnology," 5,10,45,109 ",1,CA,San Diego,4,2010/1/1,1,2010-Q1,1,0,1,1,1,0,0,4
Elevation Pharmaceuticals,biotechnology," 8,94,00,001 ",1,CA,San Diego,4,2007/1/1,1,2007-Q1,1,0,1,1,0,0,3,5
Eleven Biotherapeutics,health&medical," 7,50,00,000 ",1,MA,Cambridge,3,2010/1/1,1,2010-Q1,1,0,1,0,0,0,0,4
Elixir Medical,health&medical," 52,99,700 ",1,CA,Sunnyvale,1,2004/1/1,1,2004-Q1,1,0,1,0,0,0,1,1
Ella Health,health&medical," 71,00,000 ",1,CA,San Francisco,2,2011/1/1,1,2011-Q1,1,0,0,0,0,0,1,2
EmailFilm Technologies,hardware&software," 2,34,483 ",1,TX,Austin,1,2006/1/1,1,2006-Q1,1,0,0,0,0,0,7,7
eMarketer,social_media," 2,50,00,000 ",1,NY,New York,1,1996/1/1,1,1996-Q1,1,0,0,0,0,0,16,16
Embrane,hardware&software," 3,20,00,000 ",1,CA,Santa Clara,2,2009/1/1,1,2009-Q1,1,0,0,1,1,0,2,5
Emerald Therapeutics,biotechnology," 1,85,00,003 ",1,CA,Menlo Park,3,2010/1/1,1,2010-Q1,1,0,1,1,0,0,0,4
Emergency Service Partners,health&medical," 1,02,96,959 ",1,TX,Austin,1,1988/1/1,1,1988-Q1,1,0,0,0,0,0,25,25
Emergent Views,hardware&software," 3,00,000 ",0,CA,San Francisco,1,2005/1/1,1,2005-Q1,0,0,0,0,0,0,6,6
Emerging Travel,travel," 1,58,00,000 ",1,MA,Cambridge,1,2010/1/1,1,2010-Q1,1,0,1,0,0,0,1,1
Emotient,hardware&software," 60,00,000 ",1,CA,San Diego,1,2012/1/1,1,2012-Q1,1,0,0,1,0,0,2,2
EmSense,hardware&software," 1,30,00,000 ",0,CA,San Francisco,2,2004/1/1,1,2004-Q1,1,0,0,0,1,0,5,6
Emulation and Verification Engineering,semiconductors," 24,50,000 ",1,CA,San Jose,1,2000/1/1,1,2000-Q1,1,0,0,0,0,1,10,10
Encoding.com,security," 82,50,000 ",1,CA,San Francisco,4,2008/9/1,9,2008-Q3,1,0,1,1,0,0,2,6
EndoGastric Solutions,health&medical," 15,62,50,914 ",1,CA,San Mateo,13,2002/1/1,1,2002-Q1,1,0,1,1,0,0,1,12
Endorphin,hardware&software," 2,50,000 ",1,CA,San Francisco,1,2012/2/15,2,2012-Q1,0,0,0,0,0,0,0,0
Endorse,mobile," 42,50,000 ",1,CA,San Mateo,1,2010/1/1,1,2010-Q1,1,0,1,0,0,0,2,2
Endovention,biotechnology," 15,00,000 ",1,CA,San Francisco,1,2005/1/1,1,2005-Q1,0,1,0,0,0,0,2,2
EndPlay,advertising," 2,15,00,000 ",1,CA,Los Angeles,1,2009/1/1,1,2009-Q1,1,0,0,0,1,0,3,3
Endurance Lending Network,finance," 15,00,000 ",1,CA,San Francisco,1,2011/12/1,12,2011-Q4,0,0,0,0,0,0,1,1
Energid Technologies,hardware&software," 5,00,000 ",1,MA,Cambridge,2,2002/1/15,1,2002-Q1,0,0,0,0,0,0,9,10
EnergyChest,e-commerce," 1,00,000 ",1,CA,San Francisco,1,2013/8/1,8,2013-Q3,0,0,0,0,0,0,0,0
EnergySavvy.com,hardware&software," 1,41,93,058 ",1,WA,Seattle,6,2008/11/17,11,2008-Q4,1,0,1,1,1,0,1,6
Enertiv,analytics," 19,40,000 ",1,NY,New York,4,2011/1/18,1,2011-Q1,0,1,0,0,0,0,0,3
eNeura Therapeutics,biotechnology," 1,34,77,235 ",1,CA,Sunnyvale,5,2000/1/1,1,2000-Q1,1,0,0,0,0,0,13,14
Engagement Media Technologies,hardware&software," 30,00,000 ",1,NY,New York,1,2009/1/1,1,2009-Q1,0,0,0,0,0,0,2,2
Engine Yard,web," 3,75,00,000 ",1,CA,San Francisco,3,2006/1/1,1,2006-Q1,1,0,1,1,1,0,2,3
Enhanced Medical Decisions,health&medical," 1,00,000 ",1,MA,Cambridge,1,1999/1/1,1,1999-Q1,1,0,0,0,0,0,11,11
Enigma Technologies,analytics," 64,15,000 ",1,NY,New York,3,2011/1/1,1,2011-Q1,1,0,1,0,0,0,1,3
Enliven Marketing Technologies,advertising," 1,23,10,000 ",1,NY,New York,2,1987/1/1,1,1987-Q1,1,0,0,0,0,0,18,20
Ensequence,advertising," 4,60,00,000 ",1,NY,New York,2,2000/1/1,1,2000-Q1,1,0,0,0,0,0,9,12
Ensocare,hardware&software," 36,81,875 ",1,WA,Seattle,2,1999/1/1,1,1999-Q1,1,0,0,0,0,0,11,11
Entertainment Media Works,hardware&software," 40,00,000 ",0,NY,New York,1,2004/7/1,7,2004-Q3,1,0,0,1,0,0,3,3
Entrisphere,web," 7,50,00,000 ",1,CA,Santa Clara,1,2000/1/1,1,2000-Q1,1,0,0,0,1,0,5,5
"Entytle, Inc.",analytics," 16,47,000 ",1,CA,Mountain View,1,2014/1/1,1,2014-Q1,1,0,0,0,0,0,0,0
Enumeral Biomedical,biotechnology," 2,99,41,703 ",1,NY,New York,6,2009/1/1,1,2009-Q1,1,0,1,0,0,0,2,5
Envis,hardware&software," 60,00,000 ",1,CA,Santa Clara,1,2006/1/1,1,2006-Q1,1,0,1,0,0,0,0,0
Envoy,hardware&software," 15,00,000 ",1,CA,San Francisco,1,2013/1/1,1,2013-Q1,0,0,0,0,0,0,1,1
Eoscene,health&medical," 2,93,925 ",1,WA,Seattle,1,2000/1/1,1,2000-Q1,1,0,0,0,0,0,9,9
ePaisa - Payments Anytime | Anywhere,mobile," 16,50,000 ",1,CA,Palo Alto,2,2012/11/4,11,2012-Q4,0,1,0,0,0,0,0,1
ePantry,e-commerce," 14,00,000 ",1,CA,San Francisco,1,2012/10/1,10,2012-Q4,0,0,0,0,0,0,2,2
ePatientFinder,health&medical," 5,75,000 ",1,TX,Austin,1,2013/4/1,4,2013-Q2,0,0,0,0,0,0,1,1
EpiBiome,biotechnology," 1,20,000 ",1,CA,San Francisco,1,2013/10/8,10,2013-Q4,0,0,0,0,0,0,1,1
Epic Production Technologies,games," 15,00,000 ",0,CA,Los Angeles,1,2008/1/1,1,2008-Q1,0,0,0,0,0,0,1,1
Epizyme,health&medical," 6,15,00,000 ",1,MA,Cambridge,5,2007/1/1,1,2007-Q1,1,0,0,1,0,0,2,7
Epocrates,mobile," 3,50,00,000 ",1,CA,San Mateo,2,1998/1/1,1,1998-Q1,1,0,0,1,0,0,2,4
Epoxy,web," 85,00,000 ",1,CA,Los Angeles,2,2012/1/1,1,2012-Q1,1,0,1,0,0,0,1,2
Equiphon,semiconductors," 12,00,000 ",1,TX,Austin,1,2008/1/1,1,2008-Q1,1,0,0,0,0,0,1,1
EquityLancer,web,"20,000",1,CA,San Francisco,1,2012/7/1,7,2012-Q3,0,0,0,0,0,0,0,0
Errund,web,"75,000",1,MA,Cambridge,1,2010/10/1,10,2010-Q4,0,0,0,0,0,0,2,2
Escapeer.com,web," 2,50,000 ",1,NY,New York,1,2008/3/1,3,2008-Q1,0,0,0,0,0,0,0,0
Escapia,hardware&software," 36,00,000 ",1,WA,Seattle,2,2000/1/1,1,2000-Q1,1,0,0,0,0,0,6,9
eSilicon,semiconductors," 6,70,41,818 ",1,CA,Sunnyvale,6,2000/1/1,1,2000-Q1,1,0,0,0,1,1,2,12
ESO Solutions,hardware&software," 40,00,000 ",1,TX,Austin,1,2004/1/1,1,2004-Q1,1,0,0,1,0,0,8,8
Espressi,e-commerce," 20,00,000 ",1,CA,San Jose,1,2008/1/1,1,2008-Q1,1,0,0,0,0,0,2,2
Espresso Logic,hardware&software," 16,00,000 ",1,CA,Santa Clara,1,2013/9/9,9,2013-Q3,0,0,0,0,0,0,0,0
Estately,finance," 12,50,000 ",1,WA,Seattle,2,2006/12/1,12,2006-Q4,0,1,0,0,0,0,2,4
Etelos,web," 46,62,500 ",0,CA,San Mateo,4,1999/5/1,5,1999-Q2,1,0,0,0,0,0,9,13
ETI International,hardware&software," 65,00,000 ",1,TX,Austin,1,1991/1/1,1,1991-Q1,1,0,1,0,0,0,15,15
Eureka,hardware&software,"15,000",1,CA,San Diego,1,2013/1/1,1,2013-Q1,0,0,0,0,0,0,0,0
Eurekster,social_media," 68,50,000 ",0,CA,San Francisco,2,2004/1/1,1,2004-Q1,1,0,1,1,0,0,0,3
Euthymics Bioscience,biotechnology," 3,85,00,543 ",1,MA,Cambridge,3,2009/1/1,1,2009-Q1,1,0,1,0,0,0,1,5
Evalve,health&medical," 6,00,00,000 ",1,CA,Menlo Park,1,1999/1/1,1,1999-Q1,1,0,0,0,0,1,8,8
